082,19,国际经济与贸易,第1次填报,589,583,786,2
083,27,经济学类,第1次填报,573,564,1614,3
083,28,工商管理类,第1次填报,576,563,1666,9
083,36,英语,第1次填报,564,559,1900,2
083,38,俄语,第1次填报,563,557,2012,2
083,39,法学,第1次填报,568,564,1614,5
083,40,政治学与行政学,第1次填报,561,557,2012,3
083,41,社会工作,第1次填报,565,558,1954,4
083,42,广告学,第1次填报,560,558,1954,4
099,27,汉语国际教育,第1次填报,551,539,3268,2
099,30,法学,第1次填报,551,549,2503,3
099,50,日语,第1次填报,536,535,3582,3
099,51,英语,第1次填报,547,539,3268,3
099,52,俄语,第1次填报,540,530,4019,3
105,54,英语,第1次填报,584,581,838,2
119,08,社会科学试验班,第1次填报,611,609,193,5
126,05,会计学,第1次填报,561,561,1788,2
126,08,法学,第1次填报,556,519,5044,2
126,09,汉语言文学,第1次填报,558,551,2374,2
126,10,新闻学,第1次填报,556,552,2304,2
126,11,英语,第1次填报,556,539,3268,2
126,29,国际经济与贸易,第1次填报,546,519,5044,5
127,4H,物流管理,第1次填报,537,533,3767,3
131,0D,工商管理类,第1次填报,577,576,1050,2
131,0E,外国语言文学类,第1次填报,578,573,1165,2
131,0G,法学类,第1次填报,577,576,1050,2
131,0H,公共管理类,第1次填报,575,571,1249,4
134,0G,工商管理类,第1次填报,587,585,717,3
134,0H,法学类,第1次填报,584,584,753,1
134,0J,公共管理类,第1次填报,586,585,717,3
134,0K,外国语言文学类,第1次填报,583,583,786,1
137,05,交通管理(航运管理),第1次填报,573,569,1342,2
137,0K,日语,第1次填报,569,568,1394,2
137,1H,外国语言文学类,第1次填报,570,568,1394,2
137,1L,经济学类,第1次填报,580,569,1342,2
137,1M,工商管理类,第1次填报,571,567,1452,2
144,N6,财务管理,第1次填报,593,586,686,2
144,Q1,法学,第1次填报,589,589,581,1
144,S1,英语,第1次填报,579,579,918,1
147,88,农林经济管理,第1次填报,537,530,4019,5
148,42,汉语言文学,第1次填报,592,592,509,2
148,44,新闻传播学类,第1次填报,594,593,484,2
148,45,法学,第1次填报,595,594,464,2
148,47,行政管理,第1次填报,587,576,1050,2
148,48,政治学与行政学,第1次填报,593,590,553,2
148,52,会计学,第1次填报,599,598,376,2
148,54,市场营销,第1次填报,594,576,1050,3
150,26,法学,第1次填报,540,535,3582,2
150,27,工商管理类,第1次填报,535,535,3582,2
150,28,英语,第1次填报,523,523,4648,1
160,30,法学,第1次填报,578,578,959,1
160,31,英语,第1次填报,585,549,2503,3
162,29,经济学,第1次填报,585,585,717,1
162,32,工商管理(双语教学班),第1次填报,578,578,959,1
162,34,会计学,第1次填报,582,582,808,1
162,49,法学,第1次填报,583,583,786,1
162,51,公共事业管理,第1次填报,582,582,808,1
162,65,思想政治教育,第1次填报,580,580,873,1
170,23,工商管理类,第1次填报,596,594,464,2
170,24,经济与贸易类,第1次填报,595,595,441,1
170,25,人文科学试验班,第1次填报,592,586,686,9
170,26,英语,第1次填报,594,586,686,3
170,27,日语,第1次填报,592,591,533,2
170,28,德语,第1次填报,588,588,616,1
192,06,法学,第1次填报,566,566,1503,2
192,07,社会工作,第1次填报,558,549,2503,3
192,08,公共管理类,第1次填报,554,545,2808,4
192,0C,日语,第1次填报,565,552,2304,3
198,06,俄语,第1次填报,543,543,2954,2
199,09,社会科学试验班(精品文科班),第1次填报,605,600,336,8
201,K1,英语,第1次填报,550,550,2446,1
201,K2,俄语,第1次填报,540,534,3674,3
201,K5,翻译,第1次填报,538,538,3351,1
201,L1,汉语言文学,第1次填报,548,533,3767,2
201,L3,汉语国际教育,第1次填报,538,538,3351,1
202,33,国际经济与贸易,第1次填报,537,519,5044,5
202,34,市场营销,第1次填报,539,520,4941,2
202,37,广播电视学,第1次填报,535,519,5044,3
202,38,法学,第1次填报,549,545,2808,2
202,39,英语,第1次填报,546,545,2808,2
210,16,国际经济与贸易,第1次填报,581,579,918,2
210,17,工商管理类,第1次填报,581,580,873,2
210,19,法学,第1次填报,582,580,873,2
210,20,英语,第1次填报,577,570,1300,2
210,21,公共管理类,第1次填报,581,562,1712,5
211,01,法学,第1次填报,557,553,2243,2
211,1T,财务管理,第1次填报,551,545,2808,3
211,48,广告学,第1次填报,562,531,3925,2
211,4C,城市管理,第1次填报,540,534,3674,3
219,C1,工商管理类,第1次填报,568,552,2304,12
219,C2,英语,第1次填报,564,549,2503,2
219,C3,日语,第1次填报,562,554,2176,2
219,C4,法学,第1次填报,566,552,2304,2
219,C5,新闻传播学类,第1次填报,554,549,2503,2
229,0V,国际经济与贸易,第1次填报,552,552,2304,2
229,0W,财务管理,第1次填报,554,553,2243,2
229,0Z,金融学类,第1次填报,554,553,2243,2
229,12,法学类,第1次填报,563,550,2446,2
229,13,行政管理,第1次填报,553,551,2374,2
229,16,英语,第1次填报,558,553,2243,2
229,18,日语,第1次填报,550,550,2446,1
229,1A,工商管理类(中外合作办学),第1次填报,550,550,2446,1
231,02,英语,第1次填报,553,553,2243,1
231,03,商务英语,第1次填报,550,550,2446,1
231,05,会计学,第1次填报,562,562,1712,1
231,09,公共事业管理,第1次填报,550,550,2446,1
232,01,经济学,第1次填报,572,570,1300,2
232,04,国际经济与贸易,第1次填报,572,571,1249,2
232,1F,市场营销,第1次填报,569,549,2503,2
232,1G,财务管理,第1次填报,569,548,2589,3
233,W1,法学类,第1次填报,561,560,1843,2
237,45,应用心理学,第1次填报,579,579,918,1
237,58,新闻传播学类,第1次填报,588,580,873,4
237,59,汉语言文学,第1次填报,587,580,873,4
237,62,外国语言文学类,第1次填报,580,571,1249,5
243,01,法学,第1次填报,597,595,441,2
243,02,外国语言文学类,第1次填报,597,594,464,3
243,04,经济管理试验班,第1次填报,601,600,336,3
244,0E,工商管理类,第1次填报,535,530,4019,3
244,0F,市场营销,第1次填报,532,529,4092,3
244,0P,汉语言文学,第1次填报,540,539,3268,3
244,0Q,法学,第1次填报,546,532,3849,3
250,28,旅游管理,第1次填报,572,548,2589,3
250,38,法学,第1次填报,584,578,959,3
250,39,英语,第1次填报,584,582,808,2
250,40,日语,第1次填报,548,548,2589,1
250,42,公共事业管理,第1次填报,575,573,1165,2
250,43,政治学与行政学,第1次填报,578,572,1206,3
253,06,工商管理类,第1次填报,580,580,873,1
253,40,金融学,第1次填报,584,584,753,1
253,46,外国语言文学类,第1次填报,582,536,3479,2
253,47,新闻传播学类,第1次填报,580,580,873,1
253,48,法学,第1次填报,578,558,1954,2
253,50,社会工作,第1次填报,580,580,873,1
253,51,思想政治教育,第1次填报,584,584,753,1
269,34,传播学,第1次填报,612,597,391,2
269,36,网络与新媒体(新媒体网络经营方向),第1次填报,604,602,292,2
269,52,文化产业管理(制片管理、公共文化与创意设计方向),第1次填报,615,602,292,2
269,55,汉语国际教育,第1次填报,604,597,391,2
271,26,广播电视学,第1次填报,574,574,1131,2
271,27,新闻学,第1次填报,569,569,1342,2
271,29,传播学,第1次填报,579,571,1249,2
271,30,广告学,第1次填报,567,566,1503,2
