217,32,工商管理类(中外合作办学),第1次填报,522,516,5331,2
217,33,英语(国际贸易方向),第1次填报,541,541,3097,1
217,34,德语(国际贸易方向),第1次填报,518,518,5160,1
217,43,公共管理类,第1次填报,517,512,5767,2
218,01,软件工程,第1次填报,403,399,20523,4
222,14,护理学,第1次填报,479,479,9452,2
222,16,公共事业管理,第1次填报,479,469,10790,2
222,17,英语,第1次填报,485,484,8828,2
223,33,市场营销,第1次填报,472,447,13734,3
223,38,经济学,第1次填报,490,476,9881,4
227,33,金融工程,第1次填报,402,402,20113,1
227,90,财务管理,第1次填报,407,399,20523,3
227,91,审计学,第1次填报,401,399,20523,2
227,H7,会计学,第1次填报,425,425,16813,1
227,K1,土木工程,第1次填报,408,408,19224,1
227,L3,电子商务(跨境电商方向),第1次填报,399,399,20523,1
227,M4,思想政治教育,第1次填报,418,418,17774,1
227,M5,秘书学(行政秘书方向),第1次填报,401,401,20272,1
228,27,国际经济与贸易,第1次填报,466,466,11198,1
228,30,会计学,第1次填报,495,495,7522,1
228,32,公共事业管理,第1次填报,477,477,9733,1
228,40,英语,第1次填报,482,482,9064,1
228,44,知识产权,第1次填报,480,480,9317,1
238,26,物流管理,第1次填报,520,512,5767,2
238,37,工商管理类(中外合作办学),第1次填报,513,500,6984,5
241,28,国际经济与贸易,第1次填报,489,489,8249,1
241,29,工商管理,第1次填报,471,471,10527,1
241,30,市场营销,第1次填报,502,489,8249,2
241,31,会计学,第1次填报,515,511,5862,3
241,34,法语,第1次填报,536,505,6488,2
241,35,西班牙语,第1次填报,516,489,8249,2
241,36,葡萄牙语,第1次填报,510,502,6783,2
241,37,阿拉伯语,第1次填报,483,483,8949,1
241,59,汉语言文学,第1次填报,509,509,6056,1
241,60,汉语国际教育,第1次填报,514,514,5558,1
251,21,电子商务,第1次填报,521,515,5446,2
251,33,商务英语,第1次填报,523,520,4941,2
252,1Z,财务管理,第1次填报,500,493,7746,4
252,27,俄语,第1次填报,487,473,10261,4
262,A3,服装设计与工程(服装设计与智能制造、服装设计与现代工程),第1次填报,429,418,17774,2
262,B7,软件工程(互联网营销与管理),第1次填报,415,415,18200,1
314,02,财务管理,第1次填报,479,463,11624,4
316,0T,中国语言文学类,第1次填报,556,540,3178,4
316,0V,外国语言文学类,第1次填报,530,526,4363,4
316,0W,俄语,第1次填报,524,499,7092,4
322,05,学前教育（师范类）,第1次填报,480,480,9317,1
322,09,翻译,第1次填报,464,464,11481,1
322,2M,广播电视学,第1次填报,450,450,13339,1
322,31,汉语言文学（师范类）,第1次填报,509,507,6271,2
322,33,英语（师范类）,第1次填报,496,474,10153,3
322,35,法学,第1次填报,487,470,10651,3
325,0G,哲学,第1次填报,515,492,7868,2
325,0H,法学,第1次填报,516,498,7199,2
325,0L,历史学（师范类）,第1次填报,522,518,5160,2
325,1K,工商管理类,第1次填报,514,512,5767,2
325,31,英语(含师范、非师范，英泰、英越、英缅双语),第1次填报,534,531,3925,2
329,20,人力资源管理,第1次填报,517,504,6599,3
336,04,网络与新媒体,第1次填报,492,473,10261,4
336,06,体育经济与管理,第1次填报,472,466,11198,4
336,14,公共事业管理,第1次填报,473,464,11481,3
337,23,新闻学,第1次填报,493,477,9733,2
340,03,思想政治教育（师范类）,第1次填报,465,460,12010,2
340,0A,小学教育（师范类）,第1次填报,468,465,11349,2
341,27,劳动与社会保障,第1次填报,470,470,10651,1
342,17,经济学,第1次填报,402,402,20113,1
342,21,财务管理,第1次填报,399,399,20523,1
343,02,国际经济与贸易,第1次填报,464,464,11481,1
343,03,法学类,第1次填报,496,485,8715,2
343,04,教育学类,第1次填报,484,483,8949,2
346,02,金融学,第1次填报,507,507,6271,1
346,03,国际经济与贸易,第1次填报,490,490,8125,1
346,04,法学,第1次填报,511,496,7412,2
346,05,社会工作,第1次填报,472,449,13471,2
346,07,俄语,第1次填报,478,478,9597,1
346,08,日语,第1次填报,484,484,8828,1
346,09,广告学,第1次填报,494,483,8949,2
346,42,工商管理,第1次填报,500,500,6984,1
346,44,会计学,第1次填报,506,506,6389,1
346,45,财务管理,第1次填报,495,495,7522,1
346,46,公共事业管理,第1次填报,491,480,9317,2
346,47,劳动与社会保障,第1次填报,485,470,10651,2
346,50,电子商务,第1次填报,488,488,8352,1
349,01,广告学,第1次填报,417,411,18766,2
349,25,工程造价,第1次填报,436,420,17498,3
349,26,工商管理,第1次填报,420,411,18766,3
349,27,财务管理,第1次填报,421,418,17774,3
349,28,文化产业管理,第1次填报,419,405,19649,2
349,29,电子商务,第1次填报,424,421,17344,3
350,04,市场营销,第1次填报,445,444,14161,2
352,03,护理学,第1次填报,491,482,9064,2
352,14,应用心理学,第1次填报,494,488,8352,2
352,17,公共事业管理,第1次填报,467,459,12148,3
352,19,市场营销,第1次填报,468,457,12378,2
352,21,英语,第1次填报,475,473,10261,2
353,0C,汉语言文学（师范类）,第1次填报,484,465,11349,2
353,16,工程管理,第1次填报,457,457,12378,1
353,1E,物流管理,第1次填报,448,448,13601,1
354,09,税收学,第1次填报,539,539,3268,1
356,23,护理学,第1次填报,440,405,19649,7
356,25,康复治疗学,第1次填报,442,404,19805,6
356,27,工程造价,第1次填报,406,406,19528,1
356,33,园艺,第1次填报,405,405,19649,1
356,35,农林经济管理,第1次填报,411,402,20113,2
356,39,市场营销,第1次填报,414,408,19224,4
356,43,旅游管理,第1次填报,427,414,18337,3
356,45,国际经济与贸易,第1次填报,428,405,19649,4
356,49,财务管理,第1次填报,435,422,17223,6
356,51,金融学,第1次填报,427,419,17632,2
356,57,英语,第1次填报,426,409,19086,3
356,61,汉语国际教育,第1次填报,429,402,20113,3
358,31,英语,第1次填报,534,534,3674,1
358,36,财务管理,第1次填报,507,507,6271,1
358,37,国际经济与贸易,第1次填报,507,507,6271,1
358,44,行政管理,第1次填报,507,507,6271,1
358,51,汉语国际教育,第1次填报,509,509,6056,1
358,52,社会工作,
367,02,学前教育,第1次填报,415,415,18200,1
367,19,市场营销,第1次填报,427,427,16504,1
367,20,国际经济与贸易,第1次填报,411,408,19224,2
367,22,会计学,第1次填报,433,428,16374,2
367,35,英语,第1次填报,431,409,19086,2
367,36,翻译,第1次填报,421,409,19086,3
367,45,人力资源管理,第1次填报,426,411,18766,4
367,49,法学,第1次填报,435,426,16652,2
367,50,护理学,第1次填报,418,401,20272,4
370,06,广告学,第1次填报,433,405,19649,3
370,0B,网络与新媒体,第1次填报,418,410,18938,3
370,0M,文化产业管理,第1次填报,425,404,19805,4
370,1J,市场营销,第1次填报,408,403,19961,3
371,01,会计学,第1次填报,433,420,17498,3
371,02,财务管理,第1次填报,420,411,18766,2
371,06,工程管理,第1次填报,409,407,19381,2
379,01,药学,第1次填报,433,416,18033,2
379,03,康复治疗学,第1次填报,441,441,14598,1
379,04,护理学,第1次填报,431,423,17084,2
379,05,计算机科学与技术,第1次填报,433,433,15671,1
379,13,交通运输,第1次填报,420,420,17498,1
379,81,学前教育（师范类）,第1次填报,427,418,17774,3
394,09,土木工程,
394,37,学前教育,第1次填报,419,414,18337,4
395,03,投资学,第1次填报,417,405,19649,2
395,0H,商务英语,第1次填报,412,412,18637,1
404,03,历史学（师范类）,第1次填报,485,468,10925,2
404,07,法学,第1次填报,490,481,9194,2
404,28,地理科学（师范类）,第1次填报,485,477,9733,2
405,1K,酒店管理,第1次填报,505,505,6488,1
405,1N,网络与新媒体,第1次填报,521,521,4855,1
406,02,政治学与行政学,第1次填报,491,481,9194,3
406,06,思想政治教育（师范类）,第1次填报,512,492,7868,3
406,07,汉语言文学（师范类）,第1次填报,507,503,6699,2
406,20,市场营销,第1次填报,477,448,13601,3
406,21,会计学,第1次填报,498,485,8715,2
406,22,国际经济与贸易,第1次填报,490,469,10790,3
406,23,旅游管理,第1次填报,477,467,11059,3
406,58,中医学,第1次填报,518,510,5960,3
418,0C,地理科学类,第1次填报,504,489,8249,5
418,20,旅游管理,第1次填报,496,469,10790,5
418,35,新闻传播学类（师范类）,第1次填报,510,490,8125,5
418,3G,应用心理学（师范类）,第1次填报,505,483,8949,5
418,3H,园林,第1次填报,496,473,10261,5
421,02,金融学,第1次填报,496,479,9452,2
421,06,国际经济与贸易,第1次填报,468,467,11059,2
421,0F,汉语国际教育,第1次填报,475,468,10925,2
421,0H,英语,第1次填报,478,471,10527,2
421,0K,商务英语,第1次填报,483,471,10527,2
421,1V,会计学,第1次填报,495,472,10391,3
421,1Y,旅游管理,第1次填报,465,465,11349,2
423,01,思想政治教育（师范类）,第1次填报,503,503,6699,1
423,02,法学,第1次填报,508,508,6163,1
423,03,汉语言文学（师范类）,第1次填报,498,498,7199,1
423,05,秘书学,第1次填报,465,465,11349,1
423,09,新闻学,第1次填报,500,500,6984,1
423,0B,网络与新媒体,第1次填报,487,487,8480,1
424,0H,广告学,第1次填报,506,486,8600,2
